PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2467_01,Mars,False,D/83/S,TRAPPIST-1e,42,False,999,0,49,0,11,Grake Datty,False
2470_01,Earth,False,G/398/S,TRAPPIST-1e,23,False,139,0,0,567,0,Mollen Bookst,False
2470_02,Earth,False,G/398/S,TRAPPIST-1e,26,False,0,,0,543,,Nance Bookst,False
2471_01,Earth,False,G/403/P,TRAPPIST-1e,45,False,0,0,450,94,364,Brance Johnsby,False
2472_01,Earth,False,E/173/S,TRAPPIST-1e,30,False,756,4,30,0,0,Elara Patrichane,False
2474_01,Mars,True,F/475/S,TRAPPIST-1e,36,False,0,0,,0,0,Blesh Che,True
2475_01,Europa,False,C/85/P,TRAPPIST-1e,,False,0,27,0,3573,3643,Golaron Folhal,False
2476_01,Earth,False,F/512/P,TRAPPIST-1e,35,,0,0,1,0,1264,Luise Arner,False
2477_01,Europa,True,C/86/P,TRAPPIST-1e,21,False,0,,0,0,0,Nunkib Suptibler,True
2477_02,Europa,True,C/86/P,55 Cancri e,50,False,0,0,0,0,0,Hasich Suptibler,True
2478_01,Earth,True,G/404/P,TRAPPIST-1e,52,False,0,0,0,0,0,Analdy Bardina,False
2479_01,Earth,True,,PSO J318.5-22,21,False,0,0,0,0,0,Joela Gordanieves,False
2480_01,Earth,False,F/476/S,55 Cancri e,41,False,682,0,0,0,17,Allara Llovers,False
2483_01,Earth,False,F/477/S,55 Cancri e,35,False,2594,195,0,0,0,Eulah Crayeson,False
2486_01,Earth,False,F/513/P,TRAPPIST-1e,26,False,552,192,30,0,1,Marily Lopelases,False
2486_02,Earth,False,F/513/P,TRAPPIST-1e,17,False,584,738,54,0,621,Alber Lopelases,False
2488_01,Mars,False,D/85/S,TRAPPIST-1e,69,False,4483,0,525,0,500,Meal Wate,False
2489_01,Europa,True,B/72/P,TRAPPIST-1e,27,False,0,0,0,0,0,Alraida Purellliss,True
2491_01,Earth,False,G/401/S,PSO J318.5-22,25,False,2,2762,552,0,1391,Eila Haydenzier,False
2492_01,Mars,True,F/480/S,TRAPPIST-1e,27,False,0,0,0,0,0,Pebuts Burry,True
2496_01,Earth,False,F/481/S,TRAPPIST-1e,25,False,64,0,0,660,0,Ireen Goody,False
2497_01,Earth,False,,55 Cancri e,36,False,0,0,0,33,619,Glasey Foledges,False
2498_01,Earth,False,E/176/S,TRAPPIST-1e,14,False,148,0,34,808,0,Dorice Kellson,False
2499_01,Europa,True,C/89/S,55 Cancri e,27,False,0,0,0,0,0,Minus Valindle,True
2500_01,Earth,False,G/403/S,TRAPPIST-1e,22,False,272,44,0,1064,418,Curtle Hoppernardy,False
2502_01,Earth,False,G/404/S,TRAPPIST-1e,24,False,873,12,1,0,3,Karlie Beckerson,False
2503_01,Mars,False,F/516/P,TRAPPIST-1e,,False,311,0,745,232,0,Froops Shrie,False
2503_02,Mars,False,F/516/P,TRAPPIST-1e,4,False,0,0,0,0,0,Eet Shrie,True
2505_01,,False,E/149/P,TRAPPIST-1e,19,False,0,13,291,481,2,Dia Mckinn,False
2505_02,Earth,False,E/149/P,TRAPPIST-1e,19,False,0,5,4,541,238,Hilley Mckinn,False
2506_01,,False,A/19/P,55 Cancri e,38,False,0,2506,46,11001,5,Caphirk Apenelexy,False
2506_02,Europa,True,A/19/P,55 Cancri e,39,False,0,0,0,0,0,Mariton Apenelexy,True
2506_03,Europa,False,A/19/P,55 Cancri e,23,False,36,2467,0,381,803,Alchird Apenelexy,False
2508_01,Europa,True,D/86/S,55 Cancri e,57,False,0,,0,0,0,Preonon Switud,True
2508_02,Europa,True,D/86/S,TRAPPIST-1e,18,False,0,0,0,0,0,Phacton Switud,True
2509_01,Earth,False,F/483/S,TRAPPIST-1e,43,False,0,9,1145,0,0,Wen Georgasey,False
2510_01,Mars,False,F/517/P,TRAPPIST-1e,28,False,34,0,1342,91,0,Dicks Cusa,True
2512_01,Europa,False,C/91/S,55 Cancri e,33,False,0,8759,0,2788,4513,Sabiton Parymider,False
2512_02,Europa,True,C/91/S,55 Cancri e,37,False,0,0,0,0,0,Winork Parymider,True
2513_01,Earth,False,,TRAPPIST-1e,28,False,0,55,0,656,0,Loree Mathison,False
2515_01,Europa,False,B/96/S,55 Cancri e,28,True,2,2144,0,435,5872,Zauri Forous,False
2515_02,Europa,True,B/96/S,55 Cancri e,18,False,0,0,0,0,0,Keidus Forous,True
2516_01,Earth,False,G/406/P,55 Cancri e,29,False,75,17,0,211,506,Enryn Romason,False
2518_01,Europa,True,C/87/P,TRAPPIST-1e,29,False,0,0,0,0,0,Minon Fouseding,True
2518_02,Europa,True,C/87/P,55 Cancri e,28,False,0,0,0,0,0,Alsafik Fouseding,True
2519_01,Earth,False,F/485/S,TRAPPIST-1e,24,False,172,775,344,0,0,Lyde Whitez,True
2520_01,Europa,False,C/88/P,TRAPPIST-1e,59,False,0,5407,0,285,1135,Arrai Crantiale,False
2521_01,Mars,True,E/151/P,TRAPPIST-1e,43,,0,0,0,0,0,Stey Cry,False
2522_01,Mars,True,F/520/P,TRAPPIST-1e,20,,0,0,0,0,0,Guits Crité,True
2523_01,Europa,True,B/73/P,55 Cancri e,23,False,0,0,,0,0,Minopus Oilpfulle,True
2524_01,Europa,True,D/74/P,55 Cancri e,27,False,0,0,0,,0,Ashir Witeronfus,True
2526_01,Europa,True,B/74/P,55 Cancri e,38,False,0,0,0,0,0,Chelik Fatted,True
2527_01,Earth,True,G/405/S,PSO J318.5-22,38,,0,0,0,0,0,Dianie Brownings,True
2528_01,Mars,False,F/487/S,TRAPPIST-1e,48,False,639,412,110,0,0,Smonch Bau,True
2530_01,Mars,False,F/488/S,TRAPPIST-1e,25,False,1734,1,189,1,0,Sil Start,False
2531_01,Earth,True,G/407/P,PSO J318.5-22,25,False,0,0,0,0,0,Derry Danielps,True
2532_01,Mars,False,F/489/S,TRAPPIST-1e,24,False,737,37,1682,0,0,Gorn Traie,False
2532_02,Mars,True,F/489/S,TRAPPIST-1e,69,False,0,0,0,0,0,Goldch Traie,True
2534_01,Europa,False,B/75/P,55 Cancri e,20,False,0,646,0,,1425,Dhena Sorbitter,False
2534_02,Europa,True,B/75/P,55 Cancri e,18,False,0,0,0,0,0,Mahamak Sorbitter,True
2535_01,Earth,True,G/409/P,TRAPPIST-1e,28,False,0,0,0,0,0,Glene Bakerson,False
2537_01,Earth,False,E/152/P,PSO J318.5-22,23,False,0,9,292,35,349,Dwin Meltoney,True
2540_01,Mars,False,E/177/S,TRAPPIST-1e,24,False,345,0,451,0,582,Weers Chort,False
2541_01,Europa,False,B/77/P,,44,False,0,1482,127,1555,1257,Benebah Frintful,False
2542_01,Mars,False,E/153/P,TRAPPIST-1e,29,False,834,0,28,117,41,Quid Dutte,False
2544_01,Europa,False,B/97/S,55 Cancri e,6,False,0,0,0,0,0,Majoth Sernator,True
2544_02,Europa,False,B/97/S,TRAPPIST-1e,42,False,41,1912,0,1899,43,Alinon Sernator,False
2545_01,Earth,True,G/410/P,55 Cancri e,78,False,0,0,0,0,0,Joycey Hoppernardy,False
2546_01,Earth,False,F/491/S,TRAPPIST-1e,36,False,548,179,24,0,77,Etha Shawatson,False
2547_01,Europa,False,,55 Cancri e,37,False,0,100,0,1402,1462,Alatrix Sometery,False
2547_02,Europa,False,A/20/P,55 Cancri e,41,False,0,12809,2,2835,1514,Coxak Sometery,True
2548_01,Earth,False,G/407/S,TRAPPIST-1e,18,False,852,48,0,7,0,Emmax Vincenton,False
2549_01,Mars,False,F/522/P,TRAPPIST-1e,62,False,1663,0,23,2,12,Wafox Prin,False
2549_02,Mars,False,F/522/P,TRAPPIST-1e,0,False,0,0,0,0,0,Rios Prin,True
2549_03,Mars,False,F/522/P,TRAPPIST-1e,55,False,1281,0,7,1,0,Oafron Prin,False
2550_01,Earth,True,G/411/P,TRAPPIST-1e,16,False,0,0,0,0,0,Eliana Larlowelley,True
2551_01,Earth,False,F/523/P,TRAPPIST-1e,32,False,238,156,3,2,324,Marlly Gamberson,False
2552_01,Earth,False,F/492/S,TRAPPIST-1e,19,False,0,1124,4,0,0,Arlen Vincenton,True
2552_02,Earth,False,G/408/S,55 Cancri e,7,False,0,0,0,0,,Dorice Vincenton,True
2552_03,Earth,False,G/408/S,55 Cancri e,4,False,0,0,0,0,0,Teryla Vincenton,True
2553_01,Europa,True,D/87/S,TRAPPIST-1e,30,False,0,0,0,0,0,Grafik Obnoftle,True
2555_01,Europa,True,B/78/P,55 Cancri e,24,False,0,0,0,0,0,Branasl Glisormal,True
2555_02,Europa,True,B/78/P,TRAPPIST-1e,34,False,0,0,0,0,0,Aldera Glisormal,True
2557_01,Europa,True,C/92/S,TRAPPIST-1e,30,False,0,0,0,0,0,Nusoton Flesping,True
2558_01,Mars,False,F/525/P,TRAPPIST-1e,3,False,0,0,0,0,0,Chios Katte,True
2558_02,Mars,,F/525/P,TRAPPIST-1e,32,False,0,0,0,0,0,Sups Katte,True
2558_03,Mars,False,F/525/P,TRAPPIST-1e,55,False,403,0,922,0,0,Wor Katte,True
2558_04,Mars,True,F/525/P,TRAPPIST-1e,0,False,0,0,0,0,0,Barave Katte,True
2559_01,Europa,False,,TRAPPIST-1e,51,False,0,1949,0,2549,39,Castab Clarty,False
2560_01,Earth,True,G/412/P,PSO J318.5-22,0,False,0,0,0,0,0,Pennie Loway,True
2560_02,Earth,False,G/412/P,TRAPPIST-1e,21,False,882,0,0,,0,Herina Loway,False
2560_03,Earth,False,G/412/P,TRAPPIST-1e,2,False,0,0,0,0,0,Ireene Loway,False
2561_01,Earth,False,E/178/S,TRAPPIST-1e,19,False,194,44,0,549,1,Jerek Casonston,False
2562_01,Mars,True,F/526/P,TRAPPIST-1e,24,False,0,0,0,0,0,Con Brele,True
2562_02,Mars,False,F/526/P,TRAPPIST-1e,20,False,2502,0,96,0,0,Snoles Brele,False
2564_01,Europa,False,E/179/S,TRAPPIST-1e,42,False,2,3024,0,89,10,Acceleb Unrent,True
2565_01,Mars,True,F/527/P,TRAPPIST-1e,17,False,0,0,0,0,0,Miloss Lepie,True
2565_02,Mars,False,E/155/P,TRAPPIST-1e,32,False,598,0,138,0,624,Koops Lepie,False
2571_01,Earth,False,G/414/P,TRAPPIST-1e,28,False,145,8,557,0,74,Janee Lamberguson,True
2572_01,Europa,True,C/93/S,55 Cancri e,21,False,0,0,0,0,0,Sheratz Suptibler,True
2572_02,Europa,True,C/93/S,55 Cancri e,56,True,0,0,0,0,0,Spuri Suptibler,True
2573_01,Europa,True,C/90/P,55 Cancri e,28,False,0,0,0,0,0,Luxinon Supriouse,True
2574_01,Earth,False,F/496/S,TRAPPIST-1e,42,False,10,303,12,0,478,Berta Sweeton,False
2578_01,Earth,False,F/498/S,TRAPPIST-1e,18,False,1153,0,0,1409,195,Made Nasquez,False
2580_01,Earth,False,G/412/S,TRAPPIST-1e,24,False,19,676,0,26,0,Gretty Pentss,False
2581_01,Earth,False,E/156/P,TRAPPIST-1e,20,False,496,20,16,0,254,Eulah Conney,False
2581_02,Earth,False,F/531/P,TRAPPIST-1e,22,False,26,0,0,0,733,Ianya Conney,False
2582_01,Earth,False,G/415/P,TRAPPIST-1e,22,False,98,0,46,641,0,Kayd Chardsons,False
2584_01,Earth,,G/417/P,PSO J318.5-22,21,False,0,0,,0,0,Lilace Woodwardy,False
2588_01,Earth,False,G/419/P,TRAPPIST-1e,28,False,4,166,743,0,0,Lardy Cardner,True
2589_01,Europa,True,C/91/P,TRAPPIST-1e,26,False,0,0,0,0,0,Alasmon Meteet,True
2589_02,Europa,True,C/91/P,55 Cancri e,50,False,0,0,0,0,0,Alphact Meteet,True
2589_03,Europa,False,C/91/P,TRAPPIST-1e,26,False,0,8150,0,3508,99,,False
2589_04,Europa,False,C/91/P,TRAPPIST-1e,30,True,0,632,0,673,2272,Weias Meteet,False
2589_05,Europa,True,C/91/P,TRAPPIST-1e,29,False,0,0,0,0,0,Duhra Meteet,True
2590_01,Earth,False,G/420/P,TRAPPIST-1e,8,False,0,0,0,0,0,Jeane River,False
2590_02,Earth,False,G/420/P,TRAPPIST-1e,45,False,406,148,285,0,0,Benew River,False
2590_03,Earth,True,G/420/P,PSO J318.5-22,35,False,0,0,0,0,0,Judya River,True
2591_01,Earth,False,F/499/S,PSO J318.5-22,18,False,9,419,0,201,7,Adammy Coolerson,False
2591_02,Earth,False,G/413/S,TRAPPIST-1e,23,False,0,121,0,568,128,Breney Coolerson,False
2592_01,Mars,False,D/75/P,TRAPPIST-1e,29,True,803,0,0,58,0,Conk Flé,False
2592_02,Mars,False,D/75/P,TRAPPIST-1e,18,False,1102,9,2628,0,0,Cindee Flé,False
2593_01,Earth,False,G/421/P,TRAPPIST-1e,28,False,804,2,13,0,62,Terta Villenson,False
2594_01,Europa,True,B/98/S,TRAPPIST-1e,34,False,0,0,0,0,0,Neutrix Cisorter,True
2595_01,Mars,False,F/533/P,55 Cancri e,0,False,0,0,0,0,0,Lies Cakie,True
2595_02,Mars,,F/533/P,TRAPPIST-1e,4,False,0,0,0,0,0,Ban Cakie,True
2595_03,Mars,False,D/76/P,TRAPPIST-1e,28,False,938,61,0,53,4,Res Fle,False
2595_04,Mars,False,F/533/P,TRAPPIST-1e,8,False,0,0,0,0,0,Treynx Fle,True
2596_01,Mars,False,D/77/P,TRAPPIST-1e,20,False,59,0,1646,1657,0,Pon Stpie,False
2596_02,Mars,True,F/534/P,TRAPPIST-1e,20,False,0,0,0,0,0,Carde Kniva,True
2597_01,Mars,True,F/500/S,TRAPPIST-1e,25,False,0,0,0,0,0,Want Jamai,True
2597_02,,False,F/500/S,55 Cancri e,31,False,995,7,1213,0,687,Pikes Jamai,False
2598_01,Mars,False,F/535/P,TRAPPIST-1e,37,False,27,0,1131,0,1318,Babix Scake,False
2599_01,Earth,True,,TRAPPIST-1e,21,False,0,0,0,0,0,Hery Bardinard,False
2601_01,Mars,True,F/536/P,TRAPPIST-1e,24,False,0,0,0,0,0,Ries Jamai,True
2602_01,Mars,True,E/158/P,TRAPPIST-1e,34,False,0,0,0,0,0,Oakes Seche,False
2602_02,Mars,False,E/158/P,55 Cancri e,0,False,0,0,0,0,0,Aptal Chnik,True
2602_03,Mars,True,E/158/P,TRAPPIST-1e,25,False,0,0,0,0,0,Unch Seche,False
2605_01,Mars,True,D/88/S,55 Cancri e,43,False,0,0,0,0,0,Vere Cone,True
2606_01,Earth,False,F/537/P,TRAPPIST-1e,,False,900,0,0,0,1,Garion Dawsoncis,False
2606_02,Earth,False,F/537/P,TRAPPIST-1e,45,False,10,16,801,73,,Claura Dawsoncis,False
2607_01,Europa,True,B/99/S,TRAPPIST-1e,63,False,0,0,0,0,0,Homamin Brakepined,True
2607_02,Europa,True,B/99/S,TRAPPIST-1e,17,False,0,0,0,0,0,Zedark Brakepined,True
2607_03,Europa,False,B/99/S,55 Cancri e,35,False,0,1471,2,445,533,Hekaron Brakepined,True
2607_04,Europa,False,B/99/S,TRAPPIST-1e,12,False,0,0,0,0,0,Ainoxa Plattering,True
2609_01,Earth,True,G/416/S,PSO J318.5-22,,False,0,0,0,0,0,Vana Hopez,True
2616_01,Earth,,F/541/P,TRAPPIST-1e,17,False,0,604,0,0,218,Gracia Gallard,False
2617_01,Earth,False,G/424/P,PSO J318.5-22,32,False,59,0,469,0,0,Yolas Peckerson,False
2618_01,,True,E/159/P,TRAPPIST-1e,23,False,0,0,0,0,0,Rassias Freednal,True
2619_01,Earth,False,F/504/S,55 Cancri e,17,False,2000,0,0,0,0,Elaney Chanan,False
2622_01,Earth,False,F/505/S,55 Cancri e,34,False,492,0,13,55,0,Tera Coley,False
2624_01,Earth,False,F/542/P,TRAPPIST-1e,15,False,0,0,875,3,,Annard Armstromez,False
2625_01,Earth,True,G/426/P,TRAPPIST-1e,14,False,0,0,0,0,0,Paulie Stanleyd,True
2625_02,Earth,False,E/160/P,TRAPPIST-1e,22,False,0,1,271,0,1348,Karlie Stanleyd,False
2626_01,Earth,False,F/543/P,TRAPPIST-1e,19,False,232,0,479,0,5,Tarah Barks,False
2627_01,Earth,False,F/544/P,PSO J318.5-22,40,,0,228,5,454,1,Idave Kerristicey,False
2628_01,Europa,True,A/21/P,55 Cancri e,25,False,0,0,0,0,0,Graviph Amoutake,True
2628_02,Europa,False,A/21/P,55 Cancri e,51,False,0,6,0,2085,67,Sadlam Amoutake,False
2629_01,Earth,False,G/427/P,TRAPPIST-1e,22,False,91,6,0,17,693,Sethew Lardsonald,False
2631_01,Mars,True,F/545/P,55 Cancri e,50,False,0,0,0,0,0,Sealfs Queke,True
2633_01,Earth,False,G/428/P,55 Cancri e,26,False,0,0,0,0,,Herina Popez,False
2634_01,Mars,True,F/508/S,TRAPPIST-1e,39,False,0,0,0,0,,Apies Pine,True
2635_01,Mars,False,D/78/P,TRAPPIST-1e,18,False,1867,0,29,72,,Oafron Babre,True
2636_01,Earth,False,G/419/S,TRAPPIST-1e,22,False,,0,137,671,,Idave Owerson,False
2638_01,Earth,False,E/181/S,TRAPPIST-1e,26,False,0,29,0,759,0,Gerry Mondsey,False
2640_01,Earth,False,F/510/S,TRAPPIST-1e,19,False,0,0,0,0,1051,Helean Wagnerray,False
2641_01,Earth,True,G/420/S,PSO J318.5-22,16,False,0,0,0,0,0,Kendre Merkins,False
2642_01,,False,G/430/P,TRAPPIST-1e,24,False,0,0,17,0,793,Violan Popez,False
2643_01,Earth,False,F/511/S,PSO J318.5-22,34,False,122,0,6,739,0,Terta Chasey,False
2645_01,Europa,False,C/95/S,TRAPPIST-1e,55,False,0,815,1558,3,1334,Alrais Fordulgaug,True
2645_02,Europa,False,C/95/S,TRAPPIST-1e,42,False,3,2174,0,10860,2564,Tach Improus,False
2645_03,Europa,True,C/95/S,TRAPPIST-1e,14,False,0,0,0,0,0,Mariton Improus,True
2645_04,Europa,False,C/95/S,55 Cancri e,28,False,0,3053,0,839,2153,Meratz Improus,True
2645_05,Europa,True,C/95/S,55 Cancri e,26,False,0,0,0,0,0,Mesonon Improus,True
2646_01,Europa,False,B/80/P,55 Cancri e,33,False,0,286,1795,712,7041,Hallah Roureed,False
2647_01,Earth,False,F/547/P,TRAPPIST-1e,24,False,0,0,0,636,68,Janney Johnsby,False
2648_01,Earth,False,G/421/S,TRAPPIST-1e,23,False,490,313,0,6,0,Allena Sullones,False
2649_01,Mars,False,D/79/P,TRAPPIST-1e,16,False,46,0,1994,0,677,Swoass Giba,False
2650_01,Earth,True,G/431/P,TRAPPIST-1e,36,False,0,0,0,0,0,Artis Casonston,False
2651_01,Europa,True,B/100/S,55 Cancri e,44,False,0,0,0,0,0,Sarid Geakerat,True
2652_01,Earth,False,F/513/S,TRAPPIST-1e,22,False,0,0,670,0,32,Wally Davispinoz,True
2655_01,Earth,True,G/422/S,TRAPPIST-1e,30,False,0,0,0,0,0,Benny Ballocks,False
2657_01,Earth,False,F/514/S,TRAPPIST-1e,20,False,0,27,1,686,1,Ricard Gainney,False
2658_01,Earth,False,F/549/P,TRAPPIST-1e,21,,366,1136,795,132,0,Craine Gentledges,False
2659_01,Mars,False,E/182/S,TRAPPIST-1e,14,False,,0,0,0,0,Luse Gelie,True
2660_01,Earth,False,F/550/P,TRAPPIST-1e,27,False,0,0,,2,1215,Chael Avidson,False
2661_01,Earth,False,F/515/S,TRAPPIST-1e,19,False,1,4,0,750,3,Leene Vandan,False
2661_02,Earth,True,G/423/S,TRAPPIST-1e,21,False,0,0,0,0,0,Bara Vandan,True
2662_01,Mars,False,F/551/P,55 Cancri e,,False,1722,4,937,0,0,Gies Ban,False
2663_01,Earth,False,F/552/P,55 Cancri e,13,False,0,0,0,4,811,Penne Douglasen,True
2664_01,Mars,True,E/183/S,PSO J318.5-22,71,False,0,0,0,0,0,Kris Swin,True
2666_01,Mars,True,E/184/S,TRAPPIST-1e,28,False,0,0,0,0,0,Rank Curle,False
2666_02,Mars,False,E/184/S,55 Cancri e,18,False,1874,0,260,0,0,All Curle,False
2668_01,Earth,False,F/516/S,55 Cancri e,23,False,29,34,1,2838,0,Jacki Ingston,False
2668_02,Earth,False,G/424/S,55 Cancri e,34,False,0,382,0,87,236,Adamie Ingston,False
2670_01,Earth,False,G/432/P,TRAPPIST-1e,20,False,4,790,0,15,0,Glenna Leodger,False
2671_01,Earth,False,F/554/P,55 Cancri e,17,False,0,33,0,56,708,Anae Oconley,False
2672_01,Earth,False,F/555/P,PSO J318.5-22,21,False,970,0,213,8,86,Lillia Waltonson,False
2675_01,Europa,False,C/97/S,TRAPPIST-1e,33,False,0,1554,3813,0,1435,Rassias Iniouser,True
2676_01,Europa,False,B/81/P,55 Cancri e,34,False,3551,1284,1865,90,0,Halsham Noxiong,True
2677_01,Europa,False,D/90/S,TRAPPIST-1e,51,False,0,302,0,1367,669,Eleon Scerodbox,False
2678_01,Earth,False,F/517/S,TRAPPIST-1e,21,False,0,680,0,10,0,Gera Sosanturney,True
2679_01,Earth,True,G/426/S,TRAPPIST-1e,,False,0,0,0,0,0,Paulas Boltond,False
2682_01,Earth,False,G/434/P,TRAPPIST-1e,31,False,880,0,0,8,0,Berty Whiters,False
2683_01,Europa,False,A/32/S,TRAPPIST-1e,36,False,2,1297,0,4,0,Zaninon Parbage,True
2684_01,Europa,False,B/83/P,TRAPPIST-1e,39,False,0,7116,0,13208,1515,Navior Ranaly,False
2685_01,Earth,False,G/435/P,TRAPPIST-1e,26,False,886,0,0,0,21,Lilly Webstephrey,False
2687_01,Earth,False,F/556/P,TRAPPIST-1e,51,False,0,1347,0,43,0,Carry Kimons,True
2688_01,,False,F/557/P,TRAPPIST-1e,24,False,13,193,0,0,591,Eriky Willy,False
2690_01,Earth,False,E/185/S,55 Cancri e,27,False,339,104,116,160,0,Eduana Stannondez,True
2691_01,Earth,False,F/558/P,TRAPPIST-1e,31,False,0,243,1,559,0,Gracey Coxterez,False
2692_01,Earth,False,,TRAPPIST-1e,24,False,0,0,21,0,695,Samie Weberts,False
2693_01,Europa,False,A/22/P,TRAPPIST-1e,57,False,0,1514,0,72,1393,Krab Pentical,False
2693_02,Europa,False,A/22/P,55 Cancri e,36,True,11,79,0,210,1895,Jabbab Geousty,False
2693_03,Europa,False,A/22/P,TRAPPIST-1e,55,False,0,846,0,263,2024,Castram Geousty,False
2693_04,Europa,True,A/22/P,55 Cancri e,,False,0,0,0,0,0,Mirfark Geousty,False
2695_01,Mars,False,E/186/S,TRAPPIST-1e,18,False,947,0,4,4,0,Honey Stike,False
2697_01,Mars,False,D/91/S,TRAPPIST-1e,27,,1893,487,4,0,0,Pank Pimne,False
2698_01,Europa,False,C/94/P,TRAPPIST-1e,50,False,0,2684,0,153,1751,Shelik Sofraten,False
2700_01,Earth,False,F/520/S,TRAPPIST-1e,24,False,45,138,1,0,530,Daven Perkings,False
2701_01,Earth,True,G/428/S,PSO J318.5-22,20,False,0,0,0,0,0,Cliney Thorney,True
2702_01,Earth,True,G/437/P,TRAPPIST-1e,24,False,0,0,0,0,0,Mollen Garnettiz,True
2703_01,Earth,False,G/429/S,TRAPPIST-1e,18,False,0,617,0,0,10,Rena Ashipeck,False
2704_01,Earth,False,F/521/S,TRAPPIST-1e,44,False,1178,1,348,0,0,Alfrey Shieldson,False
2706_01,Europa,True,B/102/S,55 Cancri e,27,False,0,0,0,0,0,Alchium Ressighty,True
2707_01,Europa,False,B/103/S,TRAPPIST-1e,58,False,1113,1650,0,194,510,Ziba Belstrut,True
2707_02,Europa,True,B/103/S,PSO J318.5-22,29,False,0,0,0,0,0,Misa Belstrut,True
2708_01,Earth,False,F/522/S,PSO J318.5-22,23,False,3,548,37,0,12,Pattin Cardner,True
2709_01,Mars,True,F/523/S,TRAPPIST-1e,3,False,0,0,0,0,0,Pies Welto,True
2709_02,Mars,False,F/523/S,TRAPPIST-1e,0,False,0,0,0,0,0,Relix Welto,True
2709_03,Mars,False,F/523/S,,33,False,361,0,381,1622,0,Rana Welto,False
2709_04,Mars,False,F/523/S,TRAPPIST-1e,12,,0,0,0,0,0,Worms Ble,True
2712_01,Europa,True,B/105/S,TRAPPIST-1e,44,False,0,0,0,0,0,Mothab Doorge,True
2713_01,Earth,True,G/438/P,TRAPPIST-1e,20,False,0,0,0,0,0,Tarah Cleachrand,True
2714_01,Earth,False,F/561/P,55 Cancri e,59,,269,1776,0,0,12,Maryn Mcintons,False
2717_01,Earth,False,G/431/S,TRAPPIST-1e,18,False,130,0,13,191,554,Francy Mayder,False
2718_01,Europa,True,B/106/S,TRAPPIST-1e,72,False,0,0,0,0,0,Quarkab Supred,True
2720_01,Earth,False,G/439/P,PSO J318.5-22,23,False,171,2373,1,30,985,Felice Beckeey,False
2720_02,Earth,False,G/439/P,TRAPPIST-1e,11,False,0,0,0,0,0,Rancy Beckeey,False
2720_03,Earth,True,G/439/P,TRAPPIST-1e,1,False,0,0,0,0,0,Noria Beckeey,True
2721_01,Earth,False,F/563/P,PSO J318.5-22,25,False,21,746,55,0,4,Jodia Rigginson,False
2722_01,Mars,True,D/93/S,55 Cancri e,25,False,0,0,0,0,0,Frunch Sutte,True
2723_01,Europa,True,C/99/S,TRAPPIST-1e,24,False,0,0,0,0,0,Bosonan Boderbint,True
2723_02,Europa,False,C/99/S,TRAPPIST-1e,54,False,0,5876,0,0,914,Dabiton Boderbint,True
2724_01,Mars,True,F/564/P,55 Cancri e,17,False,0,0,0,0,0,Swack Merte,True
2724_02,Mars,False,F/564/P,TRAPPIST-1e,48,False,1200,0,38,48,0,Manth Merte,False
2725_01,Earth,False,F/565/P,TRAPPIST-1e,40,False,0,0,362,272,0,Helle Bucknersony,False
2726_01,Earth,True,G/440/P,TRAPPIST-1e,2,False,0,0,0,0,0,Kimmie Leson,False
2727_01,Earth,False,F/525/S,TRAPPIST-1e,32,False,0,9,11,784,63,Stany Hoopez,False
2729_01,Earth,True,G/432/S,TRAPPIST-1e,15,False,0,0,0,0,0,Jodip Burchrison,True
2730_01,,True,G/433/S,TRAPPIST-1e,52,False,0,0,0,0,0,Royce Douglasen,True
2730_02,Earth,False,F/527/S,TRAPPIST-1e,16,False,0,1115,0,1674,132,Candra Douglasen,False
2730_03,Earth,True,G/433/S,TRAPPIST-1e,16,False,0,,0,0,0,Elancy Douglasen,True
2732_01,Earth,True,G/435/S,55 Cancri e,16,,0,0,0,0,0,Molley Hurles,True
2732_02,Earth,False,G/435/S,55 Cancri e,6,False,0,0,0,0,0,Jilly Hurles,False
2734_01,Mars,False,F/567/P,TRAPPIST-1e,10,False,0,0,0,0,0,Eggies Wate,True
2736_01,Mars,False,D/81/P,TRAPPIST-1e,27,True,1709,4,24,0,0,Mark Prity,False
2737_01,Europa,False,C/100/S,55 Cancri e,45,False,0,726,0,281,1257,Naschab Forous,True
2737_02,Europa,False,C/100/S,TRAPPIST-1e,26,False,2381,1772,0,0,2618,Giedia Arterate,False
2738_01,Mars,False,E/187/S,TRAPPIST-1e,29,False,1049,0,0,0,0,Tyog Ses,False
2739_01,Earth,True,G/442/P,PSO J318.5-22,38,False,0,0,0,,0,Heryle Daughessey,True
2740_01,Earth,False,E/163/P,TRAPPIST-1e,19,False,1,143,0,254,107,Garry Leetersoney,True
2741_01,Mars,False,E/164/P,TRAPPIST-1e,43,False,471,0,133,2,692,Jackix Cake,False
2743_01,Earth,False,F/528/S,TRAPPIST-1e,15,False,746,0,2,0,11,Nelle Gregordy,False
2745_01,Mars,False,F/568/P,,31,False,1511,0,310,0,0,Libers Pre,False
2746_01,Mars,False,F/569/P,TRAPPIST-1e,52,False,758,0,356,5,0,Apix Wala,False
2747_01,Mars,,F/570/P,TRAPPIST-1e,49,,0,0,0,0,0,Stisps Chrie,True
2748_01,Earth,False,F/529/S,55 Cancri e,29,False,143,548,0,0,0,Kimmie Mickersones,True
